material_id,full_formula,band_gap,is_gap_direct,direct_gap,p_ex1_norm,p_ex1_degen,n_ex1_norm,n_ex1_degen,cbm_hybridization,cbm_character_1,cbm_specie_1,cbm_location_1,cbm_score_1,vbm_hybridization,vbm_character_1,vbm_specie_1,vbm_location_1,vbm_score_1
mp-554483,K2Cd6H16Cl14O8,,,,,,,,3.5142809030695954,s,Cd,0.903633;0.492265;0.16213,0.10086576802890662,2.932149884556019,p,Cl,0.952988;0.811382;0.317582,0.08630012973248853
mp-554649,Na6Ni2F12,0.6360000000000001,0.0,0.6830999999999999,0.0,1.0,0.675730394547783,2.0,2.1895475591055367,d,Ni,0.0;0.0;0.0,0.2701111275290724,2.3814410944107216,d,Ni,0.5;0.0;0.5,0.13866763463077286
mp-554808,Sn2H44Cl12O20,3.1125,0.0,3.2112,0.7071067811865476,1.0,0.0,1.0,2.6314621582220106,s,Sn,0.0;0.0;0.0,0.21319363819246526,2.731769454993146,p,Cl,0.390976;0.516539;0.33585,0.1318739576809704
mp-555088,Nd8S6Br12,2.8095999999999997,0.0,2.8168999999999995,0.2982870700887187,2.0,0.5,2.0,2.6132889539850224,d,Nd,0.135813;0.522075;0.593845,0.15381562918959799,3.0094714180394675,p,S,0.550395;0.449605;0.75,0.13730176788275344
mp-555173,U2C2O10,2.281,0.0,2.3203,0.46153846,2.0,0.5,1.0,0.8430086673089243,f,U,0.761639;0.0;0.5,0.48877411894506634,2.251109510512381,f,U,0.761639;0.0;0.5,0.24899393942769893
mp-555408,Sb4S28I4F24,1.9994,0.0,2.0011,0.0,1.0,0.21428571,2.0,3.5340544563167122,p,I,0.928821;0.46767;0.635836,0.06998866568250663,3.5331596324684424,p,S,0.816329;0.798391;0.253794,0.059148000399774955
mp-555508,Ca11Si4S1O18,3.5309,0.0,3.5617,0.8660254037844386,1.0,0.0,1.0,4.00543496018926,d,Ca,0.996465;0.496465;0.5,0.04856122825451099,1.942262585705754,p,S,0.0;0.0;0.0,0.500465959385438
mp-555755,Fe20Si12O48,,,,,,,,2.51883726716479,d,Fe,0.5;0.5;0.5,0.1507629120392079,3.4167121633274453,d,Fe,0.25;0.875;0.625,0.08454453245790094
mp-555939,Li16Te16O40,,,,,,,,4.545448889371636,p,Te,0.166541;0.559144;0.193975,0.025916710023062558,4.245050865327406,p,O,0.691964;0.998376;0.034045,0.031031798516887858
mp-556025,Mg2H16C4S4N4O8,4.3106,1.0,4.3106,0.0,1.0,0.0,1.0,3.6379656933799267,p,C,0.709201;0.859227;0.269033,0.08976811455392657,2.4369839882745623,p,S,0.439433;0.189169;0.603503,0.1592811982664682
mp-556125,Na8B4H4O12,3.8105999999999995,1.0,3.8105999999999995,0.0,1.0,0.0,1.0,3.5671691526565046,s,Na,0.25;0.1725;0.053314,0.0737860573687966,2.471471237197626,p,O,0.25;0.128488;0.621816,0.13054155770765175
mp-556168,Na14Al6O16,,,,,,,,,,,,,,,,,
mp-556296,Ba4S12,1.0473,0.0,1.1279,0.6643841132959156,2.0,0.5,1.0,3.1003540386241313,p,S,0.593843;0.687163;0.208337,0.06952774896816548,2.6755826380888896,p,S,0.406157;0.187163;0.291663,0.11515230724680478
mp-556297,Fe8S24N16Cl32,,,,,,,,3.2120475380235813,d,Fe,0.852686;0.033296;0.764612,0.11996477847804358,4.3185896067812415,d,Fe,0.802886;0.446017;0.76764,0.02509319160269014
mp-556633,Na6V2F12,2.5425,0.0,2.5441,0.7071067811865476,1.0,0.8660254037844386,1.0,1.165822524223871,d,V,0.5;0.5;0.5,0.4601591162042953,1.542854539884862,d,V,0.5;0.5;0.5,0.4185560202509353
mp-556850,Ba2Mn2F8,2.3195,0.0,2.3510999999999997,0.5492293635646703,2.0,0.0,1.0,1.1684249182900364,d,Mn,0.416449;0.583551;0.002676,0.4546467694204797,1.0677292787156316,d,Mn,0.416449;0.583551;0.002676,0.4608671955160851
mp-557143,Tl8Cu4C8O24,,,,,,,,,,,,,,,,,
mp-557276,Ca8V4Cl4O16,3.4639000000000006,0.0,3.4655000000000005,0.0,1.0,0.5,1.0,2.3070634904281286,d,V,0.126858;0.25;0.5,0.19880558233386017,3.075306886116545,p,Cl,0.509599;0.804816;0.75,0.08668034122966106
mp-557331,Fe4S16N16Cl12,,,,,,,,2.1291677958305693,d,Fe,0.903707;0.230524;0.738741,0.2141162730223619,3.741046488283785,d,Fe,0.596293;0.230524;0.238741,0.05967691272750873
mp-557470,K8Sb8S4O16F24,,,,,,,,3.889435538276545,p,Sb,0.222851;0.186087;0.501253,0.07628411882118936,3.4877643051120786,p,O,0.565533;0.126831;0.322753,0.058068435422477395
mp-557529,Na10P6O20,4.5729,0.0,4.6480999999999995,0.5,2.0,0.0,1.0,3.91473889476727,s,Na,0.689907;0.159075;0.067243,0.03846370656441088,3.00643727249144,p,O,0.836175;0.252591;0.93599,0.07534651932862851
mp-557539,Mo2F6,3.6396,0.0,3.6612,0.0,1.0,0.7071067811865476,3.0,1.3576782041725404,d,Mo,0.0;0.0;0.0,0.43141063044135214,1.625392410720791,d,Mo,0.0;0.0;0.0,0.35743242183825863
mp-557985,K8P8O24,,,,,,,,4.205022478944169,s,O,0.365209;0.728465;0.700307,0.024992882776900188,3.1413943003614704,p,O,0.782182;0.919329;0.150849,0.05879061866000434
mp-558014,S24,2.4779,0.0,2.5126999999999997,0.375,2.0,0.0,1.0,3.621254571260189,p,S,0.0;0.0;0.213873,0.04265485297715431,3.2323575981609434,p,S,0.799591;0.872707;0.863435,0.045204706644772115
mp-558016,Ca2Mg2As2O8F2,,,,,,,,,,,,,,,,,
mp-558209,Ca12Mg4Si8O32,,,,,,,,4.118399601805278,s,Ca,0.759076;0.423131;0.402303,0.029077675728186966,3.535124660498908,p,O,0.861479;0.402928;0.741359,0.06173622761928181
mp-558632,K2Na2S2O8,4.9724,0.0,5.0456,0.5,1.0,0.0,1.0,2.8123144132266225,s,Na,0.666667;0.333333;0.702898,0.27359966457732243,2.1167901947632313,p,O,0.333333;0.666667;0.972911,0.14658481082858277
mp-558769,Na6Li8Th12F62,,,,,,,,2.696196649213771,f,Th,0.674721;0.086205;0.202898,0.10557806684775341,4.181297284364103,p,F,0.454757;0.585544;0.142759,0.02833068074240151
mp-5588,Ba1Si1F6,7.3914,1.0,7.3914,0.0,1.0,0.0,1.0,2.4041869774346334,s,Si,0.0;0.0;0.0,0.25508290762621244,1.8141846838359252,p,F,0.747997;0.747997;0.075819,0.16608751354380605
mp-558861,K4I4O8F8,4.16,0.0,4.1937,0.5896238207535377,2.0,0.5,1.0,3.154425335816079,p,I,0.063726;0.003671;0.499721,0.11624037462649549,2.805228538071984,p,O,0.850192;0.034247;0.197708,0.10804872981777666
mp-558867,H56Cl8O56,,,,,,,,4.940317751597449,s,Cl,0.261572;0.67829;0.920444,0.020725821674131634,3.58841481980524,p,O,0.790329;0.795273;0.817387,0.03678949939256825
mp-559062,K4P4O8F8,5.245,0.0,5.2837,0.38888889,2.0,0.0,1.0,3.7451123444276146,s,P,0.75;0.30841;0.908165,0.046387606241455874,2.4091046913916143,p,O,0.542087;0.217092;0.902317,0.1158844705621226
mp-559085,Y16W8O48,,,,,,,,3.3496474893441324,d,W,0.56313;0.984298;0.056971,0.08994608552937132,4.095799502971022,p,O,0.821096;0.875522;0.254157,0.03494807161094028
mp-559655,P12N12F24,5.7734000000000005,1.0,5.7734000000000005,0.0,1.0,0.0,1.0,4.306974369003915,s,N,0.25412;0.849112;0.25,0.025135798205972226,3.26437162653689,p,N,0.503174;0.508923;0.6391,0.07917227778240028
mp-559949,Zn12B8O24,,,,,,,,,,,,,,,,,
mp-559963,Al4S8N4Cl16,2.1062000000000003,1.0,2.1062000000000003,0.7071067811865476,1.0,0.7071067811865476,1.0,2.7508552698899518,p,N,0.25;0.796586;0.145997,0.09360175796633118,3.093375700822309,p,Cl,0.75;0.911757;0.23784,0.06268043492563262
mp-560196,Al4H12O12,5.2187,1.0,5.2187,0.0,1.0,0.0,1.0,3.692226929117785,s,O,0.829215;0.813781;0.165802,0.041890423526435176,2.6704223803454505,p,O,0.517001;0.784297;0.177554,0.09441094356933281
mp-560338,Cr2F6,3.0453,0.0,3.0557,0.0,1.0,0.7071067811865476,3.0,1.2962871091785773,d,Cr,0.5;0.5;0.5,0.4363610385037637,1.7862870503774644,d,Cr,0.0;0.0;0.0,0.31356287328877763
mp-560450,Sb8S4N4F44,3.5649,1.0,3.5649,0.5,1.0,0.5,1.0,2.784175861860867,p,N,0.606574;0.248846;0.123083,0.11934372622275415,3.639830950903824,p,F,0.260905;0.383386;0.459911,0.04789029710282897
